airport1,airport2,Oneworld,StarAlliance,Skyteam
FRA,TRN,0.0,2.0,0.0
FRA,TSE,0.0,4.0,0.0
FRA,TUN,0.0,2.0,0.0
FRA,TXL,0.0,4.0,0.0
FRA,VCE,0.0,2.0,0.0
FRA,VIE,0.0,6.0,0.0
FRA,VKO,0.0,2.0,0.0
FRA,VLC,0.0,4.0,0.0
FRA,VNO,0.0,4.0,0.0
FRA,VRN,0.0,2.0,0.0
FRA,WAW,0.0,6.0,0.0
FRA,WRO,0.0,4.0,0.0
FRA,YOW,0.0,4.0,0.0
FRA,YUL,0.0,4.0,0.0
FRA,YVR,0.0,4.0,0.0
FRA,YYC,0.0,4.0,0.0
FRA,YYZ,0.0,4.0,0.0
FRA,ZAD,0.0,4.0,0.0
FRA,ZAG,0.0,4.0,0.0
FRA,ZRH,0.0,6.0,0.0
FRU,IST,0.0,2.0,0.0
FRU,ULN,0.0,2.0,0.0
FSZ,ICN,0.0,4.0,0.0
FSZ,OKA,0.0,2.0,0.0
FUE,ZRH,0.0,2.0,0.0
FUG,PEK,0.0,4.0,0.0
FUJ,FUK,0.0,2.0,0.0
FUJ,NGS,0.0,2.0,0.0
FUK,GUM,0.0,4.0,0.0
FUK,ISG,0.0,2.0,0.0
FUK,KIJ,0.0,2.0,0.0
FUK,KIX,0.0,2.0,0.0
FUK,KMI,0.0,2.0,0.0
FUK,KMQ,0.0,2.0,0.0
FUK,NGO,0.0,2.0,0.0
FUK,OKA,0.0,2.0,0.0
FUK,PUS,0.0,2.0,2.0
FUK,SIN,0.0,4.0,0.0
FUK,TSJ,0.0,2.0,0.0
GAU,IMF,0.0,2.0,0.0
GAU,IXS,0.0,2.0,0.0
GBE,JNB,0.0,2.0,0.0
GCM,IAD,0.0,2.0,0.0
GCM,IAH,0.0,2.0,0.0
GCM,YYZ,0.0,2.0,0.0
GDE,JIJ,0.0,2.0,0.0
GDL,IAH,0.0,2.0,0.0
GDL,PTY,0.0,2.0,2.0
GDL,SFO,0.0,4.0,2.0
GDN,MUC,0.0,4.0,0.0
GDN,OSL,0.0,2.0,0.0
GDN,WAW,0.0,2.0,0.0
GDQ,LLI,0.0,2.0,0.0
GEV,KRF,0.0,2.0,0.0
GGT,GHB,0.0,1.0,0.0
GGT,YYZ,0.0,2.0,0.0
GIG,IAH,0.0,2.0,0.0
GIG,LIM,0.0,2.0,0.0
GIG,LIS,0.0,2.0,0.0
GIG,OPO,0.0,2.0,0.0
GIG,PTY,0.0,2.0,0.0
GIS,WLG,0.0,2.0,0.0
GJT,IAH,0.0,2.0,0.0
GMP,KPO,0.0,2.0,2.0
GMP,KWJ,0.0,2.0,2.0
GMP,PUS,0.0,2.0,2.0
GMP,RSU,0.0,2.0,2.0
GMP,SHA,0.0,2.0,4.0
GMP,TSA,0.0,2.0,2.0
GMP,USN,0.0,2.0,2.0
GND,YYZ,0.0,2.0,0.0
GNV,MCO,0.0,2.0,0.0
GNV,TPA,0.0,2.0,0.0
GNY,IST,0.0,2.0,0.0
GOA,IST,0.0,2.0,0.0
GOA,MUC,0.0,2.0,0.0
GOI,KWI,0.0,2.0,0.0
GOI,MAA,0.0,2.0,0.0
GOI,PNQ,0.0,2.0,0.0
GOT,IST,0.0,4.0,0.0
GOT,MUC,0.0,4.0,0.0
GOT,OSL,0.0,2.0,0.0
GOT,PMI,0.0,2.0,0.0
GOT,SPU,0.0,2.0,0.0
GPT,IAH,0.0,2.0,0.0
GRJ,JNB,0.0,2.0,0.0
GRK,IAH,0.0,2.0,0.0
GRR,IAD,0.0,2.0,0.0
GRR,IAH,0.0,2.0,0.0
GRU,IAD,0.0,2.0,0.0
GRU,IAH,0.0,2.0,0.0
GRU,IST,0.0,2.0,0.0
GRU,LFW,0.0,1.0,0.0
GRU,LIS,0.0,2.0,0.0
GRU,OPO,0.0,2.0,0.0
GRU,ORD,0.0,2.0,0.0
GRU,PTY,0.0,2.0,0.0
GRU,ZRH,0.0,2.0,0.0
GRZ,MUC,0.0,4.0,0.0
GRZ,STR,0.0,4.0,0.0
GRZ,VIE,0.0,2.0,0.0
GSO,IAD,0.0,2.0,0.0
GSO,ORD,0.0,2.0,0.0
GSP,IAD,0.0,2.0,0.0
GSP,IAH,0.0,2.0,0.0
GSP,ORD,0.0,2.0,0.0
GUA,IAD,0.0,2.0,0.0
GUA,IAH,0.0,2.0,0.0
GUA,LAX,0.0,2.0,4.0
GUA,MGA,0.0,2.0,0.0
GUA,PTY,0.0,2.0,0.0
GUA,SAP,0.0,2.0,0.0
GUA,TGU,0.0,2.0,0.0
GUM,HKG,0.0,2.0,0.0
GUM,HNL,0.0,2.0,0.0
GUM,KIX,0.0,4.0,4.0
GUM,MNL,0.0,2.0,0.0
GUM,NGO,0.0,4.0,2.0
GUM,OKJ,0.0,4.0,0.0
GUM,ROP,0.0,2.0,0.0
GUM,ROR,0.0,2.0,0.0
GUM,SDJ,0.0,4.0,0.0
GUM,SPN,0.0,2.0,0.0
GUM,TKK,0.0,2.0,0.0
GUM,TPE,0.0,2.0,2.0
GUM,YAP,0.0,2.0,0.0
GVA,HER,0.0,2.0,0.0
GVA,IAD,0.0,4.0,0.0
GVA,IST,0.0,2.0,0.0
GVA,JFK,0.0,4.0,0.0
GVA,LCY,0.0,2.0,0.0
GVA,LED,0.0,2.0,0.0
GVA,MUC,0.0,4.0,0.0
GVA,NCE,0.0,2.0,0.0
GVA,OLB,0.0,2.0,0.0
GVA,PEK,0.0,2.0,0.0
GVA,PMI,0.0,2.0,0.0
GVA,PRG,0.0,2.0,0.0
GVA,PRN,0.0,2.0,0.0
GVA,RAK,0.0,2.0,0.0
GVA,TLV,0.0,2.0,0.0
GVA,VIE,0.0,4.0,0.0
GVA,WAW,0.0,4.0,0.0
GVA,YUL,0.0,8.0,0.0
GWT,MUC,0.0,2.0,0.0
GYD,IST,0.0,2.0,0.0
GYD,VIE,0.0,2.0,0.0
GYE,LIM,0.0,2.0,0.0
GYE,PTY,0.0,2.0,0.0
GYE,SAL,0.0,2.0,0.0
GYS,HGH,0.0,4.0,0.0
GYS,PEK,0.0,4.0,0.0
GYS,SZX,0.0,4.0,0.0
GZP,OSL,0.0,2.0,0.0
GZT,IST,0.0,2.0,0.0
GZT,SAW,0.0,2.0,0.0
HAC,HND,0.0,2.0,0.0
HAD,VXO,0.0,1.0,0.0
HAJ,IST,0.0,2.0,0.0
HAJ,MUC,0.0,2.0,0.0
HAJ,SKG,0.0,2.0,0.0
HAJ,VIE,0.0,2.0,0.0
HAJ,ZRH,0.0,4.0,0.0
HAK,TSN,0.0,4.0,0.0
HAM,IST,0.0,2.0,0.0
HAM,KLU,0.0,2.0,0.0
HAM,LIS,0.0,4.0,0.0
HAM,MUC,0.0,2.0,0.0
HAM,SCN,0.0,2.0,0.0
HAM,VIE,0.0,4.0,0.0
HAM,WAW,0.0,4.0,0.0
HAM,ZRH,0.0,4.0,0.0
HAN,HND,0.0,2.0,0.0
HAN,ICN,0.0,2.0,4.0
HAN,SIN,0.0,2.0,2.0
HAN,TPE,0.0,2.0,4.0
HAU,OSL,0.0,2.0,0.0
HAV,PTY,0.0,2.0,0.0
HAV,YYZ,0.0,2.0,0.0
HAV,ZRH,0.0,2.0,0.0
HBE,HRG,0.0,2.0,0.0
HBE,IST,0.0,4.0,0.0
HBE,JED,0.0,2.0,2.0
HBE,KWI,0.0,2.0,0.0
HBE,MED,0.0,2.0,1.0
HBE,RUH,0.0,2.0,2.0
HBE,SSH,0.0,2.0,0.0
HDS,JNB,0.0,2.0,0.0
HEL,IST,0.0,4.0,0.0
HER,LED,0.0,2.0,2.0
HER,MRS,0.0,2.0,0.0
HER,MUC,0.0,4.0,0.0
HER,RHO,0.0,2.0,0.0
HER,SKG,0.0,2.0,0.0
HER,TLV,0.0,2.0,0.0
HER,TXL,0.0,2.0,0.0
HER,VIE,0.0,4.0,0.0
HER,ZRH,0.0,2.0,0.0
HET,HLD,0.0,4.0,2.0
HET,PEK,0.0,4.0,0.0
HET,PVG,0.0,4.0,0.0
HET,TPE,0.0,4.0,0.0
HET,WUH,0.0,4.0,0.0
HFE,ICN,0.0,3.0,0.0
HFE,KWE,0.0,2.0,0.0
HFE,MFM,0.0,2.0,0.0
HFE,PEK,0.0,4.0,2.0
HFE,TAO,0.0,2.0,2.0
HGH,ICN,0.0,4.0,0.0
HGH,INC,0.0,4.0,0.0
HGH,KIX,0.0,4.0,0.0
HGH,NRT,0.0,4.0,0.0
HGH,PUS,0.0,4.0,0.0
HGH,YCU,0.0,4.0,0.0
HGH,YNT,0.0,2.0,0.0
HIJ,ICN,0.0,6.0,0.0
HIJ,NRT,0.0,2.0,0.0
HIJ,OKA,0.0,2.0,0.0
HIJ,SDJ,0.0,2.0,0.0
HJR,VNS,0.0,1.0,0.0
HKD,KIX,0.0,2.0,0.0
HKD,NGO,0.0,2.0,0.0
HKD,TPE,0.0,4.0,0.0
HKG,IST,0.0,2.0,0.0
HKG,MUC,0.0,2.0,0.0
HKG,TSN,0.0,2.0,0.0
HKG,ZRH,0.0,2.0,0.0
HKT,ICN,0.0,4.0,2.0
HKT,PEK,0.0,2.0,0.0
HKT,SIN,0.0,2.0,0.0
HLD,HTA,0.0,2.0,0.0
HLD,PEK,0.0,4.0,0.0
HLH,PEK,0.0,4.0,0.0
HLZ,PMR,0.0,2.0,0.0
HLZ,WLG,0.0,2.0,0.0
HMB,KWI,0.0,2.0,0.0
HMI,KRL,0.0,4.0,0.0
HMI,PEK,0.0,4.0,0.0
HMV,VHM,0.0,2.0,0.0
HND,HSG,0.0,2.0,0.0
HND,ICN,0.0,4.0,2.0
HND,ISG,0.0,2.0,0.0
HND,IWJ,0.0,2.0,0.0
HND,IWK,0.0,2.0,0.0
HND,LAX,0.0,4.0,2.0
HND,MBE,0.0,2.0,0.0
HND,MNL,0.0,2.0,0.0
HND,MUC,0.0,4.0,0.0
HND,NTQ,0.0,2.0,0.0
HND,OIM,0.0,2.0,0.0
HND,ONJ,0.0,2.0,0.0
HND,SHB,0.0,2.0,0.0
HND,SYO,0.0,2.0,0.0
HND,TOY,0.0,2.0,0.0
HND,TTJ,0.0,2.0,0.0
HND,UKB,0.0,2.0,0.0
HND,WKJ,0.0,2.0,0.0
HND,YGJ,0.0,2.0,0.0
HND,YVR,0.0,4.0,0.0
HNL,IAD,0.0,2.0,0.0
HNL,IAH,0.0,2.0,0.0
HNL,ICN,0.0,2.0,4.0
HNL,LIH,0.0,2.0,0.0
HNL,MAJ,0.0,2.0,0.0
HNL,OGG,0.0,2.0,0.0
HNL,ORD,0.0,2.0,0.0
HNL,PEK,0.0,4.0,0.0
HNL,SFO,0.0,2.0,4.0
HNL,YVR,0.0,2.0,2.0
HOB,IAH,0.0,2.0,0.0
HOG,YUL,0.0,2.0,0.0
HOG,YYZ,0.0,2.0,0.0
HON,PIR,0.0,2.0,0.0
HOR,LIS,0.0,2.0,0.0
HRB,TYN,0.0,4.0,0.0
HRE,LLW,0.0,2.0,0.0
HRE,LUN,0.0,6.0,7.0
HRG,IST,0.0,4.0,0.0
HRG,VIE,0.0,2.0,0.0
HRG,ZRH,0.0,2.0,0.0
HRK,VIE,0.0,2.0,0.0
HRL,IAH,0.0,2.0,0.0
HSV,IAD,0.0,2.0,0.0
HSV,IAH,0.0,2.0,0.0
HTY,IST,0.0,2.0,0.0
HTY,SAW,0.0,2.0,0.0
HUX,IAH,0.0,2.0,0.0
HYD,JED,0.0,2.0,1.0
HYD,MAA,0.0,2.0,0.0
HYD,MCT,0.0,2.0,0.0
HYD,PNQ,0.0,2.0,0.0
HYD,SHJ,0.0,2.0,0.0
HYD,SIN,0.0,2.0,0.0
HYD,TIR,0.0,2.0,0.0
HYD,VGA,0.0,2.0,0.0
HYD,VTZ,0.0,2.0,0.0
HYN,PEK,0.0,4.0,0.0
HYN,SZX,0.0,4.0,0.0
HYN,ZUH,0.0,4.0,0.0
IAD,IAH,0.0,2.0,0.0
IAD,IND,0.0,2.0,0.0
IAD,IST,0.0,2.0,0.0
IAD,JAX,0.0,2.0,0.0
IAD,JFK,0.0,2.0,2.0
IAD,JST,0.0,2.0,0.0
IAD,KWI,0.0,2.0,0.0
IAD,LAS,0.0,2.0,0.0
IAD,LGA,0.0,2.0,0.0
IAD,LWB,0.0,2.0,0.0
IAD,MAN,0.0,1.0,0.0
IAD,MBJ,0.0,2.0,0.0
IAD,MCI,0.0,2.0,0.0
IAD,MCO,0.0,2.0,0.0
IAD,MDT,0.0,2.0,0.0
IAD,MEX,0.0,2.0,4.0
IAD,MGW,0.0,2.0,0.0
IAD,MSP,0.0,2.0,2.0
IAD,MSY,0.0,6.0,0.0
IAD,MUC,0.0,4.0,0.0
IAD,NRT,0.0,4.0,0.0
IAD,OKC,0.0,2.0,0.0
IAD,OMA,0.0,1.0,0.0
IAD,ORD,0.0,2.0,0.0
IAD,ORF,0.0,2.0,0.0
IAD,PDX,0.0,2.0,0.0
IAD,PEK,0.0,4.0,0.0
IAD,PHL,0.0,2.0,0.0
IAD,PHX,0.0,2.0,0.0
IAD,PIT,0.0,2.0,0.0
IAD,PTY,0.0,4.0,0.0
IAD,PUJ,0.0,2.0,0.0
IAD,PVD,0.0,2.0,0.0
IAD,PWM,0.0,1.0,0.0
IAD,RDU,0.0,2.0,0.0
IAD,RIC,0.0,2.0,0.0
IAD,ROA,0.0,2.0,0.0
IAD,ROC,0.0,2.0,0.0
IAD,SAL,0.0,2.0,0.0
IAD,SAN,0.0,2.0,0.0
IAD,SAT,0.0,2.0,0.0
IAD,SAV,0.0,2.0,0.0
IAD,SCE,0.0,2.0,0.0
IAD,SDF,0.0,2.0,0.0
IAD,SEA,0.0,2.0,0.0
IAD,SFO,0.0,2.0,0.0
IAD,SHD,0.0,2.0,0.0
IAD,SJO,0.0,2.0,0.0
IAD,SJU,0.0,2.0,0.0
IAD,SMF,0.0,2.0,0.0
IAD,STL,0.0,2.0,0.0
IAD,STT,0.0,2.0,0.0
IAD,SXM,0.0,2.0,0.0
IAD,SYR,0.0,2.0,0.0
IAD,TPA,0.0,2.0,0.0
IAD,TUL,0.0,2.0,0.0
IAD,TYS,0.0,2.0,0.0
IAD,VIE,0.0,4.0,0.0
IAD,YOW,0.0,4.0,0.0
IAD,YUL,0.0,4.0,0.0
IAD,YYZ,0.0,4.0,0.0
IAD,ZRH,0.0,4.0,0.0
IAH,ICT,0.0,2.0,0.0
IAH,IND,0.0,2.0,0.0
IAH,IST,0.0,2.0,0.0
IAH,JAN,0.0,2.0,0.0
IAH,JAX,0.0,2.0,0.0
IAH,LAS,0.0,2.0,0.0
IAH,LBB,0.0,2.0,0.0
IAH,LCH,0.0,2.0,0.0
IAH,LEX,0.0,2.0,0.0
IAH,LFT,0.0,2.0,0.0
IAH,LGA,0.0,2.0,2.0
IAH,LIM,0.0,2.0,0.0
IAH,LIR,0.0,2.0,0.0
IAH,LIT,0.0,2.0,0.0
IAH,LOS,0.0,2.0,0.0
IAH,LRD,0.0,2.0,0.0
IAH,MAF,0.0,2.0,0.0
IAH,MBJ,0.0,2.0,0.0
IAH,MCI,0.0,2.0,0.0
IAH,MCO,0.0,2.0,0.0
IAH,MEM,0.0,2.0,2.0
IAH,MEX,0.0,4.0,4.0
IAH,MFE,0.0,2.0,0.0
IAH,MGA,0.0,2.0,0.0
IAH,MID,0.0,2.0,0.0
IAH,MKE,0.0,2.0,0.0
IAH,MLM,0.0,2.0,0.0
IAH,MLU,0.0,2.0,0.0
IAH,MOB,0.0,2.0,0.0
IAH,MSP,0.0,2.0,2.0
IAH,MSY,0.0,8.0,0.0
IAH,MTY,0.0,2.0,0.0
IAH,MUC,0.0,2.0,0.0
IAH,NAS,0.0,2.0,0.0
IAH,NRT,0.0,4.0,0.0
IAH,OAX,0.0,2.0,0.0
IAH,OKC,0.0,2.0,0.0
IAH,OMA,0.0,2.0,0.0
IAH,ONT,0.0,2.0,0.0
IAH,ORF,0.0,2.0,0.0
IAH,PBC,0.0,2.0,0.0
IAH,PBI,0.0,2.0,0.0
IAH,PDX,0.0,2.0,0.0
IAH,PEK,0.0,4.0,0.0
IAH,PIT,0.0,2.0,0.0
IAH,PNS,0.0,2.0,0.0
IAH,POS,0.0,2.0,0.0
IAH,PSP,0.0,2.0,0.0
IAH,PTY,0.0,4.0,0.0
IAH,PVR,0.0,2.0,0.0
IAH,QRO,0.0,2.0,0.0
IAH,RDU,0.0,2.0,0.0
IAH,RIC,0.0,2.0,0.0
IAH,RSW,0.0,2.0,0.0
IAH,RTB,0.0,2.0,0.0
IAH,SAL,0.0,4.0,0.0
IAH,SAN,0.0,2.0,0.0
IAH,SAP,0.0,2.0,0.0
IAH,SAT,0.0,2.0,0.0
IAH,SAV,0.0,2.0,0.0
IAH,SDF,0.0,2.0,0.0
IAH,SEA,0.0,3.0,2.0
IAH,SFO,0.0,3.0,0.0
IAH,SHV,0.0,2.0,0.0
IAH,SJC,0.0,2.0,0.0
IAH,SJD,0.0,2.0,0.0
IAH,SJO,0.0,2.0,0.0
IAH,SJU,0.0,2.0,0.0
IAH,SLC,0.0,2.0,2.0
IAH,SLP,0.0,2.0,0.0
IAH,SLW,0.0,2.0,0.0
IAH,SMF,0.0,2.0,0.0
IAH,SNA,0.0,2.0,0.0
IAH,STL,0.0,2.0,0.0
IAH,TAM,0.0,2.0,0.0
IAH,TGU,0.0,2.0,0.0
IAH,TPA,0.0,2.0,0.0
IAH,TRC,0.0,2.0,0.0
IAH,TUL,0.0,2.0,0.0
IAH,TUS,0.0,2.0,0.0
IAH,TYR,0.0,2.0,0.0
IAH,TYS,0.0,2.0,0.0
IAH,UIO,0.0,2.0,0.0
IAH,VER,0.0,2.0,0.0
IAH,VPS,0.0,2.0,0.0
IAH,VSA,0.0,2.0,0.0
IAH,XNA,0.0,2.0,0.0
IAH,YEG,0.0,4.0,0.0
IAH,YUL,0.0,4.0,0.0
IAH,YVR,0.0,2.0,0.0
IAH,YYC,0.0,4.0,0.0
IAH,YYZ,0.0,4.0,0.0
IAH,ZIH,0.0,2.0,0.0
IAH,ZLO,0.0,2.0,0.0
IAS,VIE,0.0,2.0,2.0
ICN,IST,0.0,4.0,2.0
ICN,JFK,0.0,4.0,4.0
ICN,KHH,0.0,4.0,0.0
ICN,KHN,0.0,2.0,0.0
ICN,KHV,0.0,2.0,2.0
ICN,KMI,0.0,4.0,0.0
ICN,KMJ,0.0,4.0,0.0
ICN,KWL,0.0,2.0,2.0
ICN,LAX,0.0,6.0,4.0
ICN,LJG,0.0,2.0,0.0
ICN,MFM,0.0,2.0,0.0
ICN,MNL,0.0,2.0,2.0
ICN,MUC,0.0,2.0,0.0
ICN,MYJ,0.0,4.0,0.0
ICN,NGB,0.0,2.0,0.0
ICN,NKG,0.0,2.0,2.0
ICN,OKA,0.0,4.0,0.0
ICN,ORD,0.0,2.0,4.0
ICN,PNH,0.0,2.0,2.0
ICN,REP,0.0,4.0,4.0
ICN,RGN,0.0,2.0,2.0
ICN,ROR,0.0,2.0,2.0
ICN,SDJ,0.0,4.0,0.0
ICN,SEA,0.0,4.0,4.0
ICN,SFO,0.0,8.0,4.0
ICN,SGN,0.0,2.0,4.0
ICN,SIN,0.0,6.0,2.0
ICN,SPN,0.0,2.0,0.0
ICN,SZX,0.0,4.0,2.0
ICN,TAK,0.0,4.0,0.0
ICN,TAO,0.0,4.0,4.0
ICN,TAS,0.0,2.0,2.0
ICN,TNA,0.0,4.0,2.0
ICN,TOY,0.0,4.0,0.0
ICN,TSN,0.0,4.0,2.0
ICN,TXN,0.0,2.0,2.0
ICN,UBJ,0.0,2.0,0.0
ICN,UUS,0.0,2.0,2.0
ICN,XIY,0.0,2.0,4.0
ICN,YGJ,0.0,4.0,0.0
ICN,YNT,0.0,4.0,4.0
ICN,YVR,0.0,4.0,2.0
ICT,LAX,0.0,2.0,0.0
IFN,IST,0.0,2.0,0.0
IGD,IST,0.0,2.0,0.0
IGM,PGA,0.0,1.0,0.0
IKA,IST,0.0,2.0,0.0
IKA,SAW,0.0,2.0,0.0
IKA,VIE,0.0,2.0,0.0
IKI,NGS,0.0,2.0,0.0
IMF,IXS,0.0,2.0,0.0
INC,PVG,0.0,4.0,2.0
INC,SJW,0.0,2.0,0.0
INC,TNA,0.0,2.0,0.0
INC,XNN,0.0,1.0,0.0
IND,SFO,0.0,2.0,0.0
IND,YYZ,0.0,2.0,0.0
INN,VIE,0.0,2.0,0.0
IQT,PTY,0.0,2.0,0.0
ISB,IST,0.0,2.0,0.0
ISE,IST,0.0,2.0,0.0
ISG,KIX,0.0,2.0,0.0
ISG,MMY,0.0,2.0,0.0
ISG,NGO,0.0,2.0,0.0
ISG,OKA,0.0,2.0,0.0
IST,ISU,0.0,2.0,0.0
IST,JED,0.0,3.0,2.0
IST,JFK,0.0,2.0,0.0
IST,JIB,0.0,2.0,0.0
IST,JNB,0.0,2.0,0.0
IST,JRO,0.0,1.0,0.0
IST,KAN,0.0,1.0,0.0
IST,KBL,0.0,2.0,0.0
IST,KBP,0.0,4.0,0.0
IST,KCM,0.0,2.0,0.0
IST,KFS,0.0,2.0,0.0
IST,KGL,0.0,1.0,0.0
IST,KHI,0.0,2.0,0.0
IST,KIV,0.0,2.0,0.0
IST,KIX,0.0,4.0,0.0
IST,KRT,0.0,2.0,0.0
IST,KSH,0.0,2.0,0.0
IST,KSY,0.0,2.0,0.0
IST,KTM,0.0,2.0,0.0
IST,KVD,0.0,2.0,0.0
IST,KWI,0.0,2.0,0.0
IST,KYA,0.0,2.0,0.0
IST,KZN,0.0,2.0,0.0
IST,KZR,0.0,2.0,0.0
IST,LAX,0.0,2.0,0.0
IST,LED,0.0,2.0,2.0
IST,LEJ,0.0,2.0,0.0
IST,LGW,0.0,2.0,0.0
IST,LHE,0.0,2.0,0.0
IST,LIS,0.0,4.0,0.0
IST,LJU,0.0,4.0,0.0
IST,LOS,0.0,2.0,0.0
IST,LUX,0.0,2.0,0.0
IST,LWO,0.0,2.0,0.0
IST,LYS,0.0,2.0,0.0
IST,MAD,0.0,2.0,0.0
IST,MAN,0.0,2.0,0.0
IST,MCT,0.0,2.0,0.0
IST,MED,0.0,2.0,2.0
IST,MHD,0.0,2.0,0.0
IST,MLA,0.0,2.0,0.0
IST,MLE,0.0,2.0,0.0
IST,MLX,0.0,2.0,0.0
IST,MQM,0.0,2.0,0.0
IST,MRA,0.0,2.0,0.0
IST,MRS,0.0,2.0,2.0
IST,MSQ,0.0,2.0,0.0
IST,MSR,0.0,2.0,0.0
IST,MUC,0.0,6.0,0.0
IST,MXP,0.0,2.0,0.0
IST,MZH,0.0,2.0,0.0
IST,MZR,0.0,2.0,0.0
IST,NAJ,0.0,1.0,0.0
IST,NAP,0.0,2.0,0.0
IST,NAV,0.0,2.0,0.0
IST,NBO,0.0,4.0,0.0
IST,NCE,0.0,2.0,0.0
IST,NIM,0.0,1.0,0.0
IST,NJF,0.0,2.0,0.0
IST,NOP,0.0,2.0,0.0
IST,NRT,0.0,4.0,0.0
IST,NSI,0.0,1.0,0.0
IST,NUE,0.0,2.0,0.0
IST,ODS,0.0,2.0,0.0
IST,ORD,0.0,2.0,0.0
IST,ORN,0.0,2.0,0.0
IST,OSL,0.0,4.0,0.0
IST,OSM,0.0,2.0,0.0
IST,OSS,0.0,2.0,0.0
IST,OTP,0.0,2.0,2.0
IST,OVB,0.0,2.0,0.0
IST,PEK,0.0,4.0,0.0
IST,PRG,0.0,2.0,0.0
IST,PRN,0.0,2.0,0.0
IST,PVG,0.0,4.0,0.0
IST,RIX,0.0,2.0,0.0
IST,ROV,0.0,2.0,2.0
IST,RTM,0.0,2.0,0.0
IST,RUH,0.0,2.0,2.0
IST,SAH,0.0,1.0,0.0
IST,SIN,0.0,4.0,2.0
IST,SJJ,0.0,2.0,0.0
IST,SKG,0.0,2.0,0.0
IST,SKP,0.0,2.0,0.0
IST,SOF,0.0,2.0,0.0
IST,SSH,0.0,4.0,0.0
IST,STR,0.0,2.0,0.0
IST,SVX,0.0,2.0,0.0
IST,SYZ,0.0,2.0,0.0
IST,SZG,0.0,2.0,0.0
IST,TAS,0.0,2.0,0.0
IST,TBS,0.0,2.0,0.0
IST,TBZ,0.0,2.0,0.0
IST,TGD,0.0,2.0,0.0
IST,TIA,0.0,2.0,0.0
IST,TIF,0.0,2.0,0.0
IST,TIP,0.0,2.0,0.0
IST,TLL,0.0,2.0,0.0
IST,TLS,0.0,2.0,0.0
IST,TLV,0.0,2.0,0.0
IST,TRN,0.0,2.0,0.0
IST,TSE,0.0,2.0,0.0
IST,TUN,0.0,2.0,0.0
IST,TXL,0.0,2.0,0.0
IST,TZX,0.0,2.0,0.0
IST,UFA,0.0,2.0,0.0
IST,VAN,0.0,2.0,0.0
IST,VAS,0.0,2.0,0.0
IST,VCE,0.0,2.0,0.0
IST,VIE,0.0,6.0,0.0
IST,VKO,0.0,2.0,0.0
IST,VLC,0.0,2.0,0.0
IST,VNO,0.0,2.0,0.0
IST,WAW,0.0,4.0,0.0
IST,YNB,0.0,2.0,0.0
IST,YYZ,0.0,4.0,0.0
IST,ZAG,0.0,4.0,0.0
IST,ZRH,0.0,6.0,0.0
ITM,KCZ,0.0,2.0,0.0
ITO,LAX,0.0,2.0,0.0
IVC,WLG,0.0,2.0,0.0
IXJ,IXL,0.0,2.0,0.0
IXJ,SXR,0.0,2.0,0.0
IXL,SXR,0.0,2.0,0.0
IXM,MAA,0.0,2.0,0.0
IXZ,MAA,0.0,2.0,0.0
JAN,ORD,0.0,2.0,0.0
JAX,MHH,0.0,2.0,0.0
JAX,TPA,0.0,2.0,0.0
JDZ,PEK,0.0,4.0,0.0
JDZ,SHA,0.0,4.0,0.0
JDZ,SZX,0.0,4.0,0.0
JDZ,XIY,0.0,4.0,0.0
JDZ,XMN,0.0,2.0,0.0
JED,LXR,0.0,2.0,0.0
JED,RUH,0.0,2.0,6.0
JED,SSH,0.0,2.0,2.0
JFK,JNB,0.0,4.0,0.0
JFK,MDE,0.0,2.0,0.0
JFK,MUC,0.0,4.0,0.0
JFK,PEK,0.0,4.0,0.0
JFK,PTY,0.0,4.0,0.0
JFK,SAL,0.0,4.0,0.0
JFK,SAP,0.0,2.0,0.0
JFK,TPE,0.0,2.0,0.0
JFK,VIE,0.0,4.0,0.0
JFK,WAW,0.0,2.0,0.0
JGS,PEK,0.0,4.0,0.0
JHG,LJG,0.0,2.0,2.0
JIB,MGQ,0.0,2.0,0.0
JIU,PEK,0.0,2.0,0.0
JIU,XMN,0.0,2.0,0.0
JJN,PVG,0.0,4.0,0.0
JKL,KGS,0.0,2.0,0.0
JKL,LRS,0.0,2.0,0.0
JMU,PEK,0.0,4.0,0.0
JNB,KGL,0.0,2.0,0.0
JNB,KIM,0.0,2.0,0.0
JNB,LAD,0.0,2.0,0.0
JNB,LBV,0.0,2.0,0.0
JNB,LLW,0.0,2.0,0.0
JNB,LOS,0.0,2.0,0.0
JNB,LUN,0.0,2.0,0.0
JNB,MQP,0.0,2.0,0.0
JNB,MSU,0.0,2.0,0.0
JNB,MTS,0.0,2.0,0.0
JNB,MUB,0.0,2.0,0.0
JNB,MUC,0.0,4.0,0.0
JNB,NBO,0.0,2.0,2.0
JNB,NLA,0.0,2.0,0.0
JNB,PHW,0.0,2.0,0.0
JNB,PNR,0.0,2.0,0.0
JNB,POL,0.0,2.0,0.0
JNB,PTG,0.0,2.0,0.0
JNB,PZB,0.0,2.0,0.0
JNB,RCB,0.0,2.0,0.0
JNB,SEZ,0.0,2.0,0.0
JNB,SIN,0.0,6.0,0.0
JNB,TET,0.0,2.0,0.0
JNB,TNR,0.0,2.0,0.0
JNB,UTN,0.0,2.0,0.0
JNB,UTT,0.0,2.0,0.0
JNB,VNX,0.0,2.0,0.0
